title,image_url,image_file,official_url_en,official_url_ko,official_url_zh,media_note
Metroid Dread,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000042924/4f2c683f0196210ec212a2ab8bf6952223c0b88e827b820953407a2ba61c9cb2",data/media_images/metroid_dread.jpg,https://www.nintendo.com/us/store/products/metroid-dread-switch/,https://www.nintendo.com/kr/switch/ayl8a/,https://www.nintendo.com/hk/switch/ayl8a/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Metroid Prime 4: Beyond,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000084766/1bcf06d845f9027b4330e8d07658845a2fe3d66882bdaeb70325aeb35c54f1c9",data/media_images/metroid_prime_4_beyond.jpg,https://www.nintendo.com/us/store/products/metroid-prime-4-beyond-switch/,https://www.nintendo.com/kr/games/switch2/bgw5a/,https://www.nintendo.com/hk/games/switch2/bgw5a/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Metroid Prime Remastered,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000063709/32b85837beea0eee31220a59e247219662de4011f7a8c18fce61cf99a4933eb7",data/media_images/metroid_prime_remastered.jpg,https://www.nintendo.com/us/store/products/metroid-prime-remastered-switch/,https://www.nintendo.com/kr/switch/a3sda/,https://www.nintendo.com/hk/switch/a3sda/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
New Pokemon Snap,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000037989/00bd7efe46ab2b3ff0774172a5d4f21a5b2f467b3e324557ce1e9a9ae12c1d3b",data/media_images/new_pokemon_snap.jpg,https://www.nintendo.com/us/store/products/new-pokemon-snap-switch/,https://www.nintendo.com/kr/software/switch/detail/arfta/,https://game.portal-pokemon.com/newpokemonsnap/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
New Super Mario Bros. U Deluxe,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000006411/73d58198e35bf94be752cf3d9ba0b44dea877cab1487e2cc1b7eeb02157f066f",data/media_images/new_super_mario_bros_u_deluxe.jpg,https://www.nintendo.com/us/store/products/new-super-mario-bros-u-deluxe-switch/,https://www.nintendo.com/kr/software/switch/adala/,https://www.nintendo.com/hk/switch/new_super_mario_bros_u_deluxe/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Nintendo Switch Sports,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000049931/282ce6a96d5855d8b46aa9316314969f731a26ef9c7b2bc1e5aebe62dcf2ece2",data/media_images/nintendo_switch_sports.jpg,https://www.nintendo.com/us/store/products/nintendo-switch-sports-switch/,https://www.nintendo.com/kr/switch/as8sa/,https://www.nintendo.com/hk/switch/as3ma/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Octopath Traveler,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000001618/17b1bccde39bf55b302e5f9c0d69791f418bbd896243811ca3d129c5eab6426d",data/media_images/octopath_traveler.jpg,https://www.nintendo.com/us/store/products/octopath-traveler-switch/,,https://ec.nintendo.com/HK/zh/titles/70010000021223,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Overcooked 2,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000003402/057249cf707a2a733c876c0eb453bb018ee6ea09f3aea5c350f4d76f70840d00",data/media_images/overcooked_2.jpg,https://www.nintendo.com/us/store/products/overcooked-2-switch/,,https://ec.nintendo.com/HK/zh/titles/70010000033098,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Paper Mario: The Origami King,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000029726/7f079a1e3927ea4752fb448ea7f2ccbd86933f5483ad9dd6de23ec96ed4df70b",data/media_images/paper_mario_the_origami_king.jpg,https://www.nintendo.com/us/store/products/paper-mario-the-origami-king-switch/,https://www.nintendo.com/kr/software/switch/aruua/,https://www.nintendo.com/hk/switch/aruua/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Paper Mario: The Thousand-Year Door,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000072957/fdd5d8ca46d7ea4e45397ae560e807742de2d7d744570297ddbabf69d6d23f33",data/media_images/paper_mario_the_thousand_year_door.jpg,https://www.nintendo.com/us/store/products/paper-mario-the-thousand-year-door-switch/,https://www.nintendo.com/kr/switch/a9qda/,https://www.nintendo.com.hk/switch/a9qda/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Part Time UFO,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000036178/75a5df3b314531faa70f995fb295a963bea956b31beee73fdcdd18b67a6824dc",data/media_images/part_time_ufo.jpg,https://www.nintendo.com/us/store/products/part-time-ufo-switch/,,https://ec.nintendo.com/HK/zh/titles/70010000036181,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pikmin 3 Deluxe,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000005302/a32f7ed0a032b291746ee878475521b685ef6c2b2de2caab3f8d40fec2d7ffce",data/media_images/pikmin_3_deluxe.jpg,https://www.nintendo.com/us/store/products/pikmin-3-deluxe-switch/,https://www.nintendo.com/kr/software/switch/ampna/,,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Pikmin 4,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000005308/43af89ed5bd76ac5ec6b367b4b53092f8bf94a1d1312fdfc1d4664329fd5077b",data/media_images/pikmin_4.jpg,https://www.nintendo.com/us/store/products/pikmin-4-switch/,https://www.nintendo.com/kr/switch/ampya/,https://www.nintendo.com/hk/switch/ampya/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokemon HOME,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000028523/d5ee86cafc1e0b5b77df70c6ec707c9e6a01589afd34df012830bfa988db2048",data/media_images/pokemon_home.jpg,https://www.nintendo.com/us/store/products/pokemon-home-switch/,https://pokemonkorea.co.kr/pokemonhome,https://ec.nintendo.com/HK/zh/titles/70010000028646,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokemon Legends: Arceus,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000039945/dcb496d7cf954c7eb51ab2e5d0c27918fb7f055e50f4e902135bd4a70a44b491",data/media_images/pokemon_legends_arceus.jpg,https://www.nintendo.com/us/store/products/pokemon-legends-arceus-switch/,https://www.nintendo.com/kr/switch/legends_arceus/,https://www.pokemon.co.jp/ex/legends_arceus/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokemon Legends: Z-A,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000094234/357e68d5f1e168a213f3b2db2dda7da9e0ba2c0f0900360cc72c3f90649f7091",data/media_images/pokemon_legends_z_a.jpg,https://www.nintendo.com/us/store/products/pokemon-legends-z-a-switch/,https://pokemonkorea.co.kr/legends_z-a,https://www.pokemon.co.jp/ex/legends_z-a/tc/,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Pokemon Mystery Dungeon: Rescue Team DX,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000012523/66593a5969de4b12d9de025e80843ed7cf69671e26b382994c7c0afe00ada30d",data/media_images/pokemon_mystery_dungeon_rescue_team_dx.jpg,https://www.nintendo.com/us/store/products/pokemon-mystery-dungeon-rescue-team-dx-switch/,,,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Pokemon Quest,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000003482/e454db552d131ea92dfc6da245a50abca6c1cfbd15cc8cf64f3f725e790e0a6a",data/media_images/pokemon_quest.jpg,https://www.nintendo.com/us/store/products/pokemon-quest-switch/,https://store.nintendo.co.kr/70010000011230,https://ec.nintendo.com/HK/zh/titles/70010000011230,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokemon Scarlet,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000053966/849c234de8df7265201d26d9d72f88eed3f32438d3dca12fc135beb4c3befc85",data/media_images/pokemon_scarlet.jpg,https://www.nintendo.com/us/store/products/pokemon-scarlet-switch/,https://www.nintendo.com/kr/software/switch/sv/,https://www.pokemon.co.jp/ex/sv/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokemon Shield,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000004492/6a824ace8e4b9504eb2937a1a054536d5dc2538ef8c9ef5ac7f1d9ab0f39a78a",data/media_images/pokemon_shield.jpg,https://www.nintendo.com/us/store/products/pokemon-shield-switch/,https://www.nintendo.com/kr/software/switch/sword_shield/,https://game.portal-pokemon.com/sword_shield/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokemon Sword,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000004496/1a7e765fe91da863330208620c5446908cc7ae47108a80a168ff65356df764db",data/media_images/pokemon_sword.jpg,https://www.nintendo.com/us/store/products/pokemon-sword-switch/,https://www.nintendo.com/kr/software/switch/sword_shield/,https://game.portal-pokemon.com/sword_shield/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokemon Violet,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000053971/842b2784d91520d41a947dec17fac116fec889bb1f1db4023615af8429dae00d",data/media_images/pokemon_violet.jpg,https://www.nintendo.com/us/store/products/pokemon-violet-switch/,https://www.nintendo.com/kr/software/switch/sv/,https://www.pokemon.co.jp/ex/sv/tc/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Pokken Tournament DX,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000001132/92721f9dac0b86ff11694424bcac9b263cbd7904bc6f9da5a2eaa09bd9d1c855",data/media_images/pokken_tournament_dx.jpg,https://www.nintendo.com/us/store/products/pokken-tournament-dx-switch/,,https://www.nintendo.com/hk/switch/pokken_dx/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Princess Peach: Showtime!,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000005022/45d91d342db7435bf142eb96e9abfe92500b21ec3130228e25b43c57cd580b78",data/media_images/princess_peach_showtime.jpg,https://www.nintendo.com/us/store/products/princess-peach-showtime-switch/,https://www.nintendo.com/kr/switch/amjja/,https://www.nintendo.com.hk/switch/amjja/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Ring Fit Adventure,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/ncom/en_US/products/games/switch/ring-fit-adventure/110583-switch-ring-fit-adventure-1200x675",data/media_images/ring_fit_adventure.jpg,https://www.nintendo.com/us/store/products/ring-fit-adventure-switch/,https://www.nintendo.com/kr/ring/,https://www.nintendo.com/hk/switch/ringadventure/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Sine Mora EX,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000001458/eb3aad234d042188c75ad67eba2522ec8e29cf1fc0ca9e70de9ea5fe336b82d3",data/media_images/sine_mora_ex.jpg,https://www.nintendo.com/us/store/products/sine-mora-ex-switch/,,,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Snipperclips - Cut it out together!,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000000142/b692e801076e7a4be1a87a2135d20bc5414b639de0cf1e44e91d67a6ca9f7229",data/media_images/snipperclips_cut_it_out_together.jpg,https://www.nintendo.com/us/store/products/snipperclips-cut-it-out-together-switch/,https://www.nintendo.com/kr/software/switch/detail/aexya/,https://www.nintendo.com/hk/switch/snipperclips/store/,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Splatoon 2,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000000529/b0b183a9860296016649fadb03b929411e7e5e0809af241e2e9652ebf0c5a715",data/media_images/splatoon_2.jpg,https://www.nintendo.com/us/store/products/splatoon-2-switch/,https://www.nintendo.com/kr/switch/aab6b/,https://www.nintendo.com/hk/splatoon2/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Splatoon 3,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000046395/94a4095cda06c4d85c637d1af451979f9933302b6b17174d97c45de7a68584a2",data/media_images/splatoon_3.jpg,https://www.nintendo.com/us/store/products/splatoon-3-switch/,https://www.nintendo.com/kr/switch/av5ja/,https://www.nintendo.com/hk/switch/av5ja/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Stardew Valley,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000001801/7aa9c6cf5e7d4cecf481f18b1d7a9d79e7aab85045b22203effb2dda409bc5b7",data/media_images/stardew_valley.jpg,https://www.nintendo.com/us/store/products/stardew-valley-switch/,https://store.nintendo.co.kr/70010000104430,,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Super Kirby Clash,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000022951/200c9f06d0b25887bdd68fd8ab2a8b9dc5830f46036a8c52146763341c89ba1e",data/media_images/super_kirby_clash.jpg,https://www.nintendo.com/us/store/products/super-kirby-clash-switch/,https://www.nintendo.com/kr/software/switch/detail/apy8a/,https://ec.nintendo.com/HK/zh/titles/70010000022993,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Mario 3D World + Bowser's Fury,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000034439/ccb69a8bf2746b2dc0a9b11a9e48c9893baa1631486326f0d681b7a36385221f",data/media_images/super_mario_3d_world_bowser_s_fury.jpg,https://www.nintendo.com/us/store/products/super-mario-3d-world-plus-bowsers-fury-switch/,https://www.nintendo.com/kr/switch/auzpa/,https://www.nintendo.com/hk/switch/auzpa/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Mario Bros. Wonder,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000068688/87e8aa5f1fdc950b88eae7d7c62ed185c8a6373c845090bbdb2e2cf039b38da1",data/media_images/super_mario_bros_wonder.jpg,https://www.nintendo.com/us/store/products/super-mario-bros-wonder-switch/,https://www.nintendo.com/kr/switch/aqmxa/,https://www.nintendo.com.hk/switch/aqmxa/?fbclid=IwAR2IK9r6hgp3UZrS-xE5_gIMH-VTmcn82Gs0zW-TBUSSTl21j3NN3puvA1k,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Mario Maker 2,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000018694/aac100206f1c50349fd2c48595e55603259ae60a4ab4eefc28e71f41efb78b97",data/media_images/super_mario_maker_2.jpg,https://www.nintendo.com/us/store/products/super-mario-maker-2-switch/,https://www.nintendo.com/kr/software/switch/baaqa/pc/,https://www.nintendo.com/hk/switch/super_mario_maker_2/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Mario Odyssey,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000001130/c42553b4fd0312c31e70ec7468c6c9bccd739f340152925b9600631f2d29f8b5",data/media_images/super_mario_odyssey.jpg,https://www.nintendo.com/us/store/products/super-mario-odyssey-switch/,https://www.nintendo.com/kr/switch/aaaca/,https://www.nintendo.com/hk/switch/super_mario_odyssey/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Mario Party,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000014158/0ca41128bf40b7e0dc32a046a659ecdc69e4d7cc7a3257d6280be665d2f795b5",data/media_images/super_mario_party.jpg,https://www.nintendo.com/us/store/products/super-mario-party-switch/,https://www.nintendo.com/kr/software/switch/adfja/,https://www.nintendo.com/hk/switch/super_mario_party/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Mario Party Jamboree,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000084608/ba0572bf9d840b03bf9958809943fb3c76c3adfd6d8f2704b0f1b766f8aa4027",data/media_images/super_mario_party_jamboree.jpg,https://www.nintendo.com/us/store/products/super-mario-party-jamboree-switch/,https://www.nintendo.com/kr/switch/a7hla/,https://www.nintendo.com/hk/switch/a7hla/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Mario RPG,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000068683/fe4afe940b0e707798332e86f0af56cdbde48da59dc37cdfb8d59febb88ac72a",data/media_images/super_mario_rpg.jpg,https://www.nintendo.com/us/store/products/super-mario-rpg-switch/,https://www.nintendo.com/kr/switch/a8lua/,https://www.nintendo.com/hk/switch/a8lua/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Super Smash Bros. Ultimate,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000012332/ac4d1fc9824876ce756406f0525d50c57ded4b2a666f6dfe40a6ac5c3563fad9",data/media_images/super_smash_bros_ultimate.jpg,https://www.nintendo.com/us/store/products/super-smash-bros-ultimate-switch/,https://www.smashbros.com/ko_KR/index.html,https://www.smashbros.com/TC/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Sushi Striker: The Way of Sushido,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000003842/c13a0190ec5fe50c9254202cae37923b063f4949f780d233742f1ade6c3895d8",data/media_images/sushi_striker_the_way_of_sushido.jpg,https://www.nintendo.com/us/store/products/sushi-striker-the-way-of-sushido-switch/,https://www.nintendo.com/kr/software/switch/detail/ala2b/,https://www.nintendo.com/hk/switch/sushi-striker-the-way-of-sushido-switch/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Tetris 99,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000018547/2aaa58fe27cdc4784f54ee9f4e7dffd43ad1fd1fffabfd86029889696220d33b",data/media_images/tetris_99.jpg,https://www.nintendo.com/us/store/products/tetris-99-switch/,https://www.nintendo.com/kr/switch/games/tetris99/,https://www.nintendo.com/hk/switch/tetris99/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
The Legend of Zelda: Breath of the Wild,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/ncom/en_US/products/games/switch/the-legend-of-zelda-breath-of-the-wild/105208-switch-the-legend-of-zelda-breath-of-the-wild-us-1200x675",data/media_images/the_legend_of_zelda_breath_of_the_wild.jpg,https://www.nintendo.com/us/store/products/the-legend-of-zelda-breath-of-the-wild-us/,https://www.nintendo.com/kr/software/switch/aaaaa/,https://www.nintendo.com/hk/switch/zelda_botw/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
The Legend of Zelda: Echoes of Wisdom,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000084618/e3a49cf14180cec09c515595fb7121b048a0f8327eae2d248909d0f0c64a9dc9",data/media_images/the_legend_of_zelda_echoes_of_wisdom.jpg,https://www.nintendo.com/us/store/products/the-legend-of-zelda-echoes-of-wisdom-switch/,https://www.nintendo.com/kr/switch/bdgea/,https://www.nintendo.com.hk/switch/bdgea/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
The Legend of Zelda: Tears of the Kingdom,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000063714/fb30eab428df3fc993b41c76e20f72e4d76d49734d17d31996b5ab61c414b117",data/media_images/the_legend_of_zelda_tears_of_the_kingdom.jpg,https://www.nintendo.com/us/store/products/the-legend-of-zelda-tears-of-the-kingdom-switch/,https://www.nintendo.com/kr/zelda/totk/,https://www.nintendo.com/hk/zelda/totk/index.html,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
The Stretchers,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000008109/d44116d6ab768b57dc8341db39ff4dc1a98ff8e4f1607bc660c2ec5d8514a3e1",data/media_images/the_stretchers.jpg,https://www.nintendo.com/us/store/products/the-stretchers-switch/,,,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
The World Ends with You: Final Remix,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000011853/09073cd763e51348a4f26ec260ebf9d4afc5d047d91ca85943c3fcd09f2f8112",data/media_images/the_world_ends_with_you_final_remix.jpg,https://www.nintendo.com/us/store/products/the-world-ends-with-you-final-remix-switch/,https://www.nintendo.com/kr/software/switch/detail/am78b/,https://www.nintendo.com/hk/switch/the_world_ends_with_you_final_remix/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Tokyo Mirage Sessions #FE Encore,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000022886/4cc700847727251141aa17904ff38d3e7fcab78b3523fc4dc2de79b5244fd692",data/media_images/tokyo_mirage_sessions_fe_encore.jpg,https://www.nintendo.com/us/store/products/tokyo-mirage-sessions-fe-encore-switch/,,https://www.nintendo.com.hk/switch/tokyo_mirage_sessions_fe_encore/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Travis Strikes Again: No More Heroes,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000015123/7b9694d9feaa48aa3df445dcc5df7a0eb8f07afcabc698a4bbfe4fc72b0375c9",data/media_images/travis_strikes_again_no_more_heroes.jpg,https://www.nintendo.com/us/store/products/travis-strikes-again-no-more-heroes-switch/,https://www.nintendo.com/kr/software/switch/detail/ar9ra,https://www.nintendo.com.hk/switch/tsanmh/,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
WarioWare: Move It!,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000068678/5b072b55e8a6993071b4cde9f74d9cf7aeac0b52141177efed6c8ce9b580a435",data/media_images/warioware_move_it.jpg,https://www.nintendo.com/us/store/products/warioware-move-it-switch/,https://www.nintendo.com/kr/switch/a9qea/,https://www.nintendo.com/hk/switch/a9qea/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Xenoblade Chronicles 2,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000000707/4cd12c9f2233dc671d0ac2bc208f8551d1d0b62c956d6d477585bb42c1ef09ea",data/media_images/xenoblade_chronicles_2.jpg,https://www.nintendo.com/us/store/products/xenoblade-chronicles-2-switch/,https://www.nintendo.com/kr/switch/adenb/,https://www.nintendo.com/hk/switch/xenoblade2/store/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
Xenoblade Chronicles 2: Torna ~ The Golden Country,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000014081/c2873a687f65c4af6ee516438727250679b892f646ea24a44b50b41e2e229db4",data/media_images/xenoblade_chronicles_2_torna_the_golden_country.jpg,https://www.nintendo.com/us/store/products/xenoblade-chronicles-2-torna-the-golden-country-switch/,,,Official Nintendo og:image cached locally as 1200x675 | Regional links use verified official game/detail cards where available; no search-result fallback. | Exact regional game detail pages only; no search-result fallback.
Xenoblade Chronicles 3,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000053336/e933b48650b33b355e9cf2583da5c94b77180e40fb02d050041083dd62f4df39",data/media_images/xenoblade_chronicles_3.jpg,https://www.nintendo.com/us/store/products/xenoblade-chronicles-3-switch/,https://www.nintendo.com/kr/software/switch/az3ha/,https://www.nintendo.com/hk/switch/az3ha/,Official Nintendo HK software listing image cached locally as 1200x675; HK detail page is used when no other regional page is verified.
